2	61	https://en.wikipedia.org/wiki/Algebraic_curve	commonly_expressed	0.6	0.037037037	0.6153846154	1.2524216524	0	0	calling_the_points_of_the_projective_completion_that_do_not_belong_to_be_the_affine_part_at	be_calling_points_at			
1	17	https://en.wikipedia.org/wiki/List_of_mathematical_functions	solution	0.2	0.05	1	1.25	0	0					
1	19	https://en.wikipedia.org/wiki/List_of_mathematical_functions	addition	0.2	0.05	1	1.25	0	0	Can_be_generated_by				
1	19	https://en.wikipedia.org/wiki/List_of_mathematical_functions	generated	0.2	0.05	1	1.25	0	0	Can_be_generated_by				
1	21	https://en.wikipedia.org/wiki/List_of_mathematical_functions	degree	0.2	0.05	1	1.25	0	0	is	be_polynomial_of			
1	24	https://en.wikipedia.org/wiki/List_of_mathematical_functions	parabola	0.2	0.05	1	1.25	0	0	is				
1	34	https://en.wikipedia.org/wiki/List_of_mathematical_functions	ratio	0.2	0.05	1	1.25	0	0					
1	36	https://en.wikipedia.org/wiki/List_of_mathematical_functions	square	0.2	0.05	1	1.25	0	0	is				
1	38	https://en.wikipedia.org/wiki/List_of_mathematical_functions	cube	0.2	0.05	1	1.25	0	0	is				
1	43	http://math.tutorvista.com/calculus/types-of-functions.html	equation	0.2	0.0392156863	1	1.2392156863	0	0	will_be				
1	44	http://math.tutorvista.com/calculus/types-of-functions.html	formally	0.2	0.0392156863	1	1.2392156863	0	0	More_formally_is_defined	has_only_one_output_value_with	be_has_by		
1	44	http://math.tutorvista.com/calculus/types-of-functions.html	defined	0.2	0.0392156863	1	1.2392156863	0	0	More_formally_is_defined	has_only_one_output_value_with	be_has_by		
1	44	http://math.tutorvista.com/calculus/types-of-functions.html	relation	0.2	0.0392156863	1	1.2392156863	0	0	More_formally_is_defined	has_only_one_output_value_with	be_has_by		
1	44	http://math.tutorvista.com/calculus/types-of-functions.html	respect	0.2	0.0392156863	1	1.2392156863	0	0	More_formally_is_defined	has_only_one_output_value_with	be_has_by		
1	44	http://math.tutorvista.com/calculus/types-of-functions.html	output	0.2	0.0392156863	1	1.2392156863	0	0	More_formally_is_defined	has_only_one_output_value_with	be_has_by		
1	44	http://math.tutorvista.com/calculus/types-of-functions.html	type	0.2	0.0392156863	1	1.2392156863	0	0	More_formally_is_defined	has_only_one_output_value_with	be_has_by		
1	45	http://math.tutorvista.com/calculus/types-of-functions.html	elements	0.2	0.0392156863	1	1.2392156863	0	0	can_also_be	may_be	be_elements_from		
